Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2015,Cancer,Arkansas,AR,6,0-64,Floating,Nonmetropolitan,863,"926,267",491,374,43.3
2015,Cancer,Arkansas,AR,6,0-69,2005 Fixed,All,"3,008","2,659,208","2,210",800,26.6
2015,Cancer,Arkansas,AR,6,0-69,2005 Fixed,Metropolitan,"1,719","1,664,321","1,298",421,24.5
2015,Cancer,Arkansas,AR,6,0-69,2005 Fixed,Nonmetropolitan,"1,289","994,887",913,381,29.6
2015,Cancer,Arkansas,AR,6,0-69,2010 Fixed,All,"3,008","2,659,208","1,981","1,029",34.2
2015,Cancer,Arkansas,AR,6,0-69,2010 Fixed,Metropolitan,"1,719","1,664,321","1,165",554,32.2
2015,Cancer,Arkansas,AR,6,0-69,2010 Fixed,Nonmetropolitan,"1,289","994,887",817,476,36.9
2015,Cancer,Arkansas,AR,6,0-69,Floating,All,"3,008","2,659,208","1,930","1,078",35.8
2015,Cancer,Arkansas,AR,6,0-69,Floating,Metropolitan,"1,719","1,664,321","1,132",587,34.1
2015,Cancer,Arkansas,AR,6,0-69,Floating,Nonmetropolitan,"1,289","994,887",797,495,38.4
2015,Cancer,Arkansas,AR,6,0-74,2005 Fixed,All,"4,055","2,778,466","3,051","1,004",24.8
2015,Cancer,Arkansas,AR,6,0-74,2005 Fixed,Metropolitan,"2,259","1,729,343","1,758",501,22.2
2015,Cancer,Arkansas,AR,6,0-74,2005 Fixed,Nonmetropolitan,"1,796","1,049,123","1,294",506,28.2
2015,Cancer,Arkansas,AR,6,0-74,2010 Fixed,All,"4,055","2,778,466","2,779","1,276",31.5
2015,Cancer,Arkansas,AR,6,0-74,2010 Fixed,Metropolitan,"2,259","1,729,343","1,602",657,29.1
2015,Cancer,Arkansas,AR,6,0-74,2010 Fixed,Nonmetropolitan,"1,796","1,049,123","1,177",622,34.6
2015,Cancer,Arkansas,AR,6,0-74,Floating,All,"4,055","2,778,466","2,553","1,502",37
2015,Cancer,Arkansas,AR,6,0-74,Floating,Metropolitan,"2,259","1,729,343","1,472",787,34.8
2015,Cancer,Arkansas,AR,6,0-74,Floating,Nonmetropolitan,"1,796","1,049,123","1,081",717,39.9
2015,Cancer,Arkansas,AR,6,0-79,2005 Fixed,All,"5,019","2,863,750","3,933","1,088",21.7
2015,Cancer,Arkansas,AR,6,0-79,2005 Fixed,Metropolitan,"2,758","1,775,032","2,230",528,19.1
2015,Cancer,Arkansas,AR,6,0-79,2005 Fixed,Nonmetropolitan,"2,261","1,088,718","1,703",563,24.9
2015,Cancer,Arkansas,AR,6,0-79,2010 Fixed,All,"5,019","2,863,750","3,548","1,473",29.3
2015,Cancer,Arkansas,AR,6,0-79,2010 Fixed,Metropolitan,"2,758","1,775,032","2,013",745,27
2015,Cancer,Arkansas,AR,6,0-79,2010 Fixed,Nonmetropolitan,"2,261","1,088,718","1,536",730,32.3
2015,Cancer,Arkansas,AR,6,0-79,Floating,All,"5,019","2,863,750","3,353","1,666",33.2
2015,Cancer,Arkansas,AR,6,0-79,Floating,Metropolitan,"2,758","1,775,032","1,902",856,31
2015,Cancer,Arkansas,AR,6,0-79,Floating,Nonmetropolitan,"2,261","1,088,718","1,450",814,36
2015,Cancer,Arkansas,AR,6,0-84,2005 Fixed,All,"5,829","2,922,224","4,567","1,262",21.7
2015,Cancer,Arkansas,AR,6,0-84,2005 Fixed,Metropolitan,"3,179","1,806,211","2,568",611,19.2
2015,Cancer,Arkansas,AR,6,0-84,2005 Fixed,Nonmetropolitan,"2,650","1,116,013","1,999",655,24.7
2015,Cancer,Arkansas,AR,6,0-84,2010 Fixed,All,"5,829","2,922,224","4,253","1,576",27
2015,Cancer,Arkansas,AR,6,0-84,2010 Fixed,Metropolitan,"3,179","1,806,211","2,390",789,24.8
2015,Cancer,Arkansas,AR,6,0-84,2010 Fixed,Nonmetropolitan,"2,650","1,116,013","1,863",790,29.8
2015,Cancer,Arkansas,AR,6,0-84,Floating,All,"5,829","2,922,224","3,965","1,864",32
2015,Cancer,Arkansas,AR,6,0-84,Floating,Metropolitan,"3,179","1,806,211","2,227",952,29.9
2015,Cancer,Arkansas,AR,6,0-84,Floating,Nonmetropolitan,"2,650","1,116,013","1,738",914,34.5
2015,Cancer,California,CA,9,0-49,2005 Fixed,All,"3,630","26,682,988","3,600",191,5.3
2015,Cancer,California,CA,9,0-49,2005 Fixed,Metropolitan,"3,568","26,212,196","3,536",193,5.4
2015,Cancer,California,CA,9,0-49,2005 Fixed,Nonmetropolitan,62,"470,792",64,3,4.8
2015,Cancer,California,CA,9,0-49,2010 Fixed,All,"3,630","26,682,988","3,354",300,8.3
2015,Cancer,California,CA,9,0-49,2010 Fixed,Metropolitan,"3,568","26,212,196","3,295",300,8.4
2015,Cancer,California,CA,9,0-49,2010 Fixed,Nonmetropolitan,62,"470,792",59,5,8.1
2015,Cancer,California,CA,9,0-49,Floating,All,"3,630","26,682,988","2,912",718,19.8
2015,Cancer,California,CA,9,0-49,Floating,Metropolitan,"3,568","26,212,196","2,860",708,19.8
2015,Cancer,California,CA,9,0-49,Floating,Nonmetropolitan,62,"470,792",52,12,19.4
2015,Cancer,California,CA,9,0-54,2005 Fixed,All,"6,422","29,326,201","6,351",144,2.2
2015,Cancer,California,CA,9,0-54,2005 Fixed,Metropolitan,"6,290","28,798,083","6,229",145,2.3
2015,Cancer,California,CA,9,0-54,2005 Fixed,Nonmetropolitan,132,"528,118",122,13,9.8
2015,Cancer,California,CA,9,0-54,2010 Fixed,All,"6,422","29,326,201","6,181",374,5.8
2015,Cancer,California,CA,9,0-54,2010 Fixed,Metropolitan,"6,290","28,798,083","6,062",368,5.9
2015,Cancer,California,CA,9,0-54,2010 Fixed,Nonmetropolitan,132,"528,118",119,15,11.4
2015,Cancer,California,CA,9,0-54,Floating,All,"6,422","29,326,201","5,508",914,14.2
2015,Cancer,California,CA,9,0-54,Floating,Metropolitan,"6,290","28,798,083","5,402",888,14.1
2015,Cancer,California,CA,9,0-54,Floating,Nonmetropolitan,132,"528,118",106,28,21.2
2015,Cancer,California,CA,9,0-59,2005 Fixed,All,"11,102","31,828,318","11,146",191,1.7
2015,Cancer,California,CA,9,0-59,2005 Fixed,Metropolitan,"10,824","31,234,355","10,901",193,1.8
2015,Cancer,California,CA,9,0-59,2005 Fixed,Nonmetropolitan,278,"593,963",244,38,13.7
2015,Cancer,California,CA,9,0-59,2010 Fixed,All,"11,102","31,828,318","10,597",529,4.8
2015,Cancer,California,CA,9,0-59,2010 Fixed,Metropolitan,"10,824","31,234,355","10,364",487,4.5
2015,Cancer,Massachusetts,MA,1,0-54,2005 Fixed,All,"1,114","4,844,355","1,132",3,0.3
2015,Cancer,California,CA,9,0-59,2010 Fixed,Nonmetropolitan,278,"593,963",233,48,17.3
2015,Cancer,California,CA,9,0-59,Floating,All,"11,102","31,828,318","9,729","1,373",12.4
2015,Cancer,California,CA,9,0-59,Floating,Metropolitan,"10,824","31,234,355","9,515","1,309",12.1
2015,Cancer,California,CA,9,0-59,Floating,Nonmetropolitan,278,"593,963",215,65,23.4
2015,Cancer,California,CA,9,0-64,2005 Fixed,All,"17,361","33,956,064","18,125",144,0.8
2015,Cancer,California,CA,9,0-64,2005 Fixed,Metropolitan,"16,854","33,294,499","17,664",145,0.9
2015,Cancer,California,CA,9,0-64,2005 Fixed,Nonmetropolitan,507,"661,565",461,49,9.7
2015,Cancer,California,CA,9,0-64,2010 Fixed,All,"17,361","33,956,064","16,894",600,3.5
2015,Cancer,California,CA,9,0-64,2010 Fixed,Metropolitan,"16,854","33,294,499","16,466",528,3.1
2015,Cancer,California,CA,9,0-64,2010 Fixed,Nonmetropolitan,507,"661,565",428,81,16
2015,Cancer,California,CA,9,0-64,Floating,All,"17,361","33,956,064","15,668","1,693",9.8
2015,Cancer,California,CA,9,0-64,Floating,Metropolitan,"16,854","33,294,499","15,269","1,585",9.4
2015,Cancer,California,CA,9,0-64,Floating,Nonmetropolitan,507,"661,565",399,110,21.7
2015,Cancer,California,CA,9,0-69,2005 Fixed,All,"25,126","35,707,642","27,000",191,0.8
2015,Cancer,California,CA,9,0-69,2005 Fixed,Metropolitan,"24,323","34,984,312","26,227",193,0.8
2015,Cancer,California,CA,9,0-69,2005 Fixed,Nonmetropolitan,803,"723,330",773,38,4.7
2015,Cancer,California,CA,9,0-69,2010 Fixed,All,"25,126","35,707,642","24,279",871,3.5
2015,Cancer,California,CA,9,0-69,2010 Fixed,Metropolitan,"24,323","34,984,312","23,590",760,3.1
2015,Cancer,California,CA,9,0-69,2010 Fixed,Nonmetropolitan,803,"723,330",689,117,14.6
2015,Cancer,California,CA,9,0-69,Floating,All,"25,126","35,707,642","23,555","1,571",6.3
2015,Cancer,California,CA,9,0-69,Floating,Metropolitan,"24,323","34,984,312","22,879","1,444",5.9
2015,Cancer,California,CA,9,0-69,Floating,Nonmetropolitan,803,"723,330",676,129,16.1
2015,Cancer,California,CA,9,0-74,2005 Fixed,All,"32,931","36,933,467","35,737",144,0.4
2015,Cancer,California,CA,9,0-74,2005 Fixed,Metropolitan,"31,843","36,168,237","34,662",145,0.5
2015,Cancer,California,CA,9,0-74,2005 Fixed,Nonmetropolitan,"1,088","765,230","1,074",49,4.5
2015,Cancer,California,CA,9,0-74,2010 Fixed,All,"32,931","36,933,467","32,628",600,1.8
2015,Cancer,California,CA,9,0-74,2010 Fixed,Metropolitan,"31,843","36,168,237","31,652",528,1.7
2015,Cancer,California,CA,9,0-74,2010 Fixed,Nonmetropolitan,"1,088","765,230",976,115,10.6
2015,Cancer,California,CA,9,0-74,Floating,All,"32,931","36,933,467","29,985","2,946",8.9
2015,Cancer,California,CA,9,0-74,Floating,Metropolitan,"31,843","36,168,237","29,087","2,756",8.7
2015,Cancer,California,CA,9,0-74,Floating,Nonmetropolitan,"1,088","765,230",897,193,17.7
2015,Cancer,California,CA,9,0-79,2005 Fixed,All,"40,640","37,807,378","44,689",191,0.5
2015,Cancer,California,CA,9,0-79,2005 Fixed,Metropolitan,"39,281","37,014,085","43,326",193,0.5
2015,Cancer,California,CA,9,0-79,2005 Fixed,Nonmetropolitan,"1,359","793,293","1,363",38,2.8
2015,Cancer,California,CA,9,0-79,2010 Fixed,All,"40,640","37,807,378","40,363",871,2.1
2015,Cancer,California,CA,9,0-79,2010 Fixed,Metropolitan,"39,281","37,014,085","39,138",760,1.9
2015,Cancer,California,CA,9,0-79,2010 Fixed,Nonmetropolitan,"1,359","793,293","1,225",137,10.1
2015,Cancer,California,CA,9,0-79,Floating,All,"40,640","37,807,378","38,160","2,480",6.1
2015,Cancer,California,CA,9,0-79,Floating,Metropolitan,"39,281","37,014,085","36,997","2,284",5.8
2015,Cancer,California,CA,9,0-79,Floating,Nonmetropolitan,"1,359","793,293","1,163",198,14.6
2015,Cancer,California,CA,9,0-84,2005 Fixed,All,"48,075","38,437,041","51,590",144,0.3
2015,Cancer,California,CA,9,0-84,2005 Fixed,Metropolitan,"46,471","37,625,302","50,025",145,0.3
2015,Cancer,California,CA,9,0-84,2005 Fixed,Nonmetropolitan,"1,604","811,739","1,565",74,4.6
2015,Cancer,California,CA,9,0-84,2010 Fixed,All,"48,075","38,437,041","48,049",600,1.2
2015,Cancer,California,CA,9,0-84,2010 Fixed,Metropolitan,"46,471","37,625,302","46,596",528,1.1
2015,Cancer,California,CA,9,0-84,2010 Fixed,Nonmetropolitan,"1,604","811,739","1,453",154,9.6
2015,Cancer,California,CA,9,0-84,Floating,All,"48,075","38,437,041","44,746","3,329",6.9
2015,Cancer,California,CA,9,0-84,Floating,Metropolitan,"46,471","37,625,302","43,393","3,078",6.6
2015,Cancer,California,CA,9,0-84,Floating,Nonmetropolitan,"1,604","811,739","1,354",252,15.7
2015,Cancer,Colorado,CO,8,0-49,2005 Fixed,All,400,"3,693,879",498,0,0
2015,Cancer,Colorado,CO,8,0-49,2005 Fixed,Metropolitan,355,"3,267,575",438,0,0
2015,Cancer,Colorado,CO,8,0-49,2005 Fixed,Nonmetropolitan,45,"426,304",59,2,4.4
2015,Cancer,Colorado,CO,8,0-49,2010 Fixed,All,400,"3,693,879",463,7,1.8
2015,Cancer,Colorado,CO,8,0-49,2010 Fixed,Metropolitan,355,"3,267,575",408,4,1.1
2015,Cancer,Colorado,CO,8,0-49,2010 Fixed,Nonmetropolitan,45,"426,304",55,3,6.7
2015,Cancer,Colorado,CO,8,0-49,Floating,All,400,"3,693,879",403,12,3
2015,Cancer,Colorado,CO,8,0-49,Floating,Metropolitan,355,"3,267,575",355,8,2.3
2015,Cancer,Colorado,CO,8,0-49,Floating,Nonmetropolitan,45,"426,304",48,5,11.1
2015,Cancer,Colorado,CO,8,0-54,2005 Fixed,All,733,"4,059,389",874,0,0
2015,Cancer,Colorado,CO,8,0-54,2005 Fixed,Metropolitan,637,"3,584,959",765,0,0
2015,Cancer,Colorado,CO,8,0-54,2005 Fixed,Nonmetropolitan,96,"474,430",109,2,2.1
2015,Cancer,Colorado,CO,8,0-54,2010 Fixed,All,733,"4,059,389",850,2,0.3
2015,Cancer,Colorado,CO,8,0-54,2010 Fixed,Metropolitan,637,"3,584,959",744,6,0.9
2015,Cancer,Colorado,CO,8,0-54,2010 Fixed,Nonmetropolitan,96,"474,430",106,2,2.1
2015,Cancer,Colorado,CO,8,0-54,Floating,All,733,"4,059,389",757,17,2.3
2015,Cancer,Colorado,CO,8,0-54,Floating,Metropolitan,637,"3,584,959",663,19,3
2015,Cancer,Colorado,CO,8,0-54,Floating,Nonmetropolitan,96,"474,430",94,4,4.2
2015,Cancer,Colorado,CO,8,0-59,2005 Fixed,All,"1,366","4,424,066","1,568",0,0
2015,Cancer,Colorado,CO,8,0-59,2005 Fixed,Metropolitan,"1,180","3,896,933","1,361",0,0
2015,Cancer,Colorado,CO,8,0-59,2005 Fixed,Nonmetropolitan,186,"527,133",207,2,1.1
2015,Cancer,Colorado,CO,8,0-59,2010 Fixed,All,"1,366","4,424,066","1,491",7,0.5
2015,Cancer,Colorado,CO,8,0-59,2010 Fixed,Metropolitan,"1,180","3,896,933","1,294",4,0.3
2015,Cancer,Colorado,CO,8,0-59,2010 Fixed,Nonmetropolitan,186,"527,133",197,3,1.6
2015,Cancer,Colorado,CO,8,0-59,Floating,All,"1,366","4,424,066","1,370",12,0.9
2015,Cancer,Colorado,CO,8,0-59,Floating,Metropolitan,"1,180","3,896,933","1,189",8,0.7
2015,Cancer,Colorado,CO,8,0-59,Floating,Nonmetropolitan,186,"527,133",182,12,6.5
2015,Cancer,Colorado,CO,8,0-64,2005 Fixed,All,"2,290","4,744,949","2,617",0,0
2015,Cancer,Colorado,CO,8,0-64,2005 Fixed,Metropolitan,"1,940","4,167,131","2,246",0,0
2015,Cancer,Colorado,CO,8,0-64,2005 Fixed,Nonmetropolitan,350,"577,818",371,2,0.6
2015,Cancer,Colorado,CO,8,0-64,2010 Fixed,Metropolitan,"1,940","4,167,131","2,091",6,0.3
2015,Cancer,Colorado,CO,8,0-64,2010 Fixed,Nonmetropolitan,350,"577,818",345,17,4.9
2015,Cancer,Colorado,CO,8,0-64,Floating,All,"2,290","4,744,949","2,262",69,3
2015,Cancer,Colorado,CO,8,0-64,Floating,Metropolitan,"1,940","4,167,131","1,941",44,2.3
2015,Cancer,Colorado,CO,8,0-64,Floating,Nonmetropolitan,350,"577,818",321,31,8.9
2015,Cancer,Colorado,CO,8,0-69,2005 Fixed,All,"3,369","5,006,406","3,948",0,0
2015,Cancer,Colorado,CO,8,0-69,2005 Fixed,Metropolitan,"2,851","4,386,348","3,361",0,0
2015,Cancer,Colorado,CO,8,0-69,2005 Fixed,Nonmetropolitan,518,"620,058",587,2,0.4
2015,Cancer,Colorado,CO,8,0-69,2010 Fixed,All,"3,369","5,006,406","3,545",7,0.2
2015,Cancer,Colorado,CO,8,0-69,2010 Fixed,Metropolitan,"2,851","4,386,348","3,020",4,0.1
2015,Cancer,Colorado,CO,8,0-69,2010 Fixed,Nonmetropolitan,518,"620,058",525,8,1.5
2015,Cancer,Colorado,CO,8,0-69,Floating,All,"3,369","5,006,406","3,445",12,0.4
2015,Cancer,Colorado,CO,8,0-69,Floating,Metropolitan,"2,851","4,386,348","2,933",8,0.3
2015,Cancer,Colorado,CO,8,0-69,Floating,Nonmetropolitan,518,"620,058",513,13,2.5
2015,Cancer,Colorado,CO,8,0-74,2005 Fixed,All,"4,387","5,178,647","5,183",0,0
2015,Cancer,Colorado,CO,8,0-74,2005 Fixed,Metropolitan,"3,718","4,529,444","4,389",0,0
2015,Cancer,Colorado,CO,8,0-74,2005 Fixed,Nonmetropolitan,669,"649,203",794,2,0.3
2015,Cancer,Colorado,CO,8,0-74,2010 Fixed,All,"4,387","5,178,647","4,728",2,0
2015,Cancer,Colorado,CO,8,0-74,2010 Fixed,Metropolitan,"3,718","4,529,444","4,005",6,0.2
2015,Cancer,Colorado,CO,8,0-74,2010 Fixed,Nonmetropolitan,669,"649,203",722,17,2.5
2015,Cancer,Colorado,CO,8,0-74,Floating,All,"4,387","5,178,647","4,347",81,1.8
2015,Cancer,Colorado,CO,8,0-74,Floating,Metropolitan,"3,718","4,529,444","3,683",80,2.2
2015,Cancer,Colorado,CO,8,0-74,Floating,Nonmetropolitan,669,"649,203",664,31,4.6
2015,Cancer,Colorado,CO,8,0-79,2005 Fixed,All,"5,358","5,292,992","6,363",0,0
2015,Cancer,Colorado,CO,8,0-79,2005 Fixed,Metropolitan,"4,532","4,624,653","5,369",0,0
2015,Cancer,Colorado,CO,8,0-79,2005 Fixed,Nonmetropolitan,826,"668,339",994,2,0.2
2015,Cancer,Colorado,CO,8,0-79,2010 Fixed,All,"5,358","5,292,992","5,740",7,0.1
2015,Cancer,Colorado,CO,8,0-79,2010 Fixed,Metropolitan,"4,532","4,624,653","4,846",4,0.1
2015,Cancer,Colorado,CO,8,0-79,2010 Fixed,Nonmetropolitan,826,"668,339",895,8,1
2015,Cancer,Colorado,CO,8,0-79,Floating,All,"5,358","5,292,992","5,439",12,0.2
2015,Cancer,Colorado,CO,8,0-79,Floating,Metropolitan,"4,532","4,624,653","4,590",31,0.7
2015,Cancer,Colorado,CO,8,0-79,Floating,Nonmetropolitan,826,"668,339",849,13,1.6
2015,Cancer,Colorado,CO,8,0-84,2005 Fixed,All,"6,316","5,372,595","7,228",0,0
2015,Cancer,Colorado,CO,8,0-84,2005 Fixed,Metropolitan,"5,358","4,691,561","6,098",0,0
2015,Cancer,Colorado,CO,8,0-84,2005 Fixed,Nonmetropolitan,958,"681,034","1,129",2,0.2
2015,Cancer,Colorado,CO,8,0-84,2010 Fixed,All,"6,316","5,372,595","6,717",2,0
2015,Cancer,Colorado,CO,8,0-84,2010 Fixed,Metropolitan,"5,358","4,691,561","5,668",6,0.1
2015,Cancer,Colorado,CO,8,0-84,2010 Fixed,Nonmetropolitan,958,"681,034","1,049",17,1.8
2015,Cancer,Colorado,CO,8,0-84,Floating,All,"6,316","5,372,595","6,251",106,1.7
2015,Cancer,Colorado,CO,8,0-84,Floating,Metropolitan,"5,358","4,691,561","5,274",128,2.4
2015,Cancer,Colorado,CO,8,0-84,Floating,Nonmetropolitan,958,"681,034",977,31,3.2
2015,Cancer,Connecticut,CT,1,0-49,2005 Fixed,All,289,"2,245,630",318,6,2.1
2015,Cancer,Connecticut,CT,1,0-49,2005 Fixed,Metropolitan,274,"2,144,488",303,8,2.9
2015,Cancer,Connecticut,CT,1,0-49,2005 Fixed,Nonmetropolitan,15,"101,142",16,1,6.7
2015,Cancer,Connecticut,CT,1,0-49,2010 Fixed,All,289,"2,245,630",297,13,4.5
2015,Cancer,Connecticut,CT,1,0-49,2010 Fixed,Metropolitan,274,"2,144,488",282,14,5.1
2015,Cancer,Connecticut,CT,1,0-49,2010 Fixed,Nonmetropolitan,15,"101,142",15,1,6.7
2015,Cancer,Connecticut,CT,1,0-49,Floating,All,289,"2,245,630",257,32,11.1
2015,Cancer,Connecticut,CT,1,0-49,Floating,Metropolitan,274,"2,144,488",244,30,10.9
2015,Cancer,Connecticut,CT,1,0-49,Floating,Nonmetropolitan,15,"101,142",13,3,20
2015,Cancer,Connecticut,CT,1,0-54,2005 Fixed,All,571,"2,527,114",609,2,0.4
2015,Cancer,Connecticut,CT,1,0-54,2005 Fixed,Metropolitan,536,"2,409,637",577,2,0.4
2015,Cancer,Connecticut,CT,1,0-54,2005 Fixed,Nonmetropolitan,35,"117,477",32,4,11.4
2015,Cancer,Connecticut,CT,1,0-54,2010 Fixed,All,571,"2,527,114",597,13,2.3
2015,Cancer,Connecticut,CT,1,0-54,2010 Fixed,Metropolitan,536,"2,409,637",565,13,2.4
2015,Cancer,Connecticut,CT,1,0-54,2010 Fixed,Nonmetropolitan,35,"117,477",32,3,8.6
2015,Cancer,Connecticut,CT,1,0-54,Floating,All,571,"2,527,114",531,40,7
2015,Cancer,Connecticut,CT,1,0-54,Floating,Metropolitan,536,"2,409,637",503,33,6.2
2015,Cancer,Connecticut,CT,1,0-54,Floating,Nonmetropolitan,35,"117,477",28,7,20
2015,Cancer,Connecticut,CT,1,0-59,2005 Fixed,All,"1,098","2,798,671","1,129",6,0.5
2015,Cancer,Connecticut,CT,1,0-59,2005 Fixed,Metropolitan,"1,024","2,664,429","1,065",8,0.8
2015,Cancer,Connecticut,CT,1,0-59,2005 Fixed,Nonmetropolitan,74,"134,242",64,12,16.2
2015,Cancer,Connecticut,CT,1,0-59,2010 Fixed,All,"1,098","2,798,671","1,075",43,3.9
2015,Cancer,Connecticut,CT,1,0-59,2010 Fixed,Metropolitan,"1,024","2,664,429","1,014",32,3.1
2015,Cancer,Connecticut,CT,1,0-59,2010 Fixed,Nonmetropolitan,74,"134,242",61,14,18.9
2015,Cancer,Connecticut,CT,1,0-59,Floating,All,"1,098","2,798,671",990,108,9.8
2015,Cancer,Connecticut,CT,1,0-59,Floating,Metropolitan,"1,024","2,664,429",933,91,8.9
2015,Cancer,Connecticut,CT,1,0-84,2010 Fixed,All,"5,245","3,500,762","5,071",213,4.1
2015,Cancer,Connecticut,CT,1,0-59,Floating,Nonmetropolitan,74,"134,242",56,19,25.7
2015,Cancer,Connecticut,CT,1,0-64,2005 Fixed,All,"1,770","3,024,080","1,873",2,0.1
2015,Cancer,Connecticut,CT,1,0-64,2005 Fixed,Metropolitan,"1,654","2,875,426","1,761",2,0.1
2015,Cancer,Connecticut,CT,1,0-64,2005 Fixed,Nonmetropolitan,116,"148,654",112,6,5.2
2015,Cancer,Connecticut,CT,1,0-64,2010 Fixed,All,"1,770","3,024,080","1,747",62,3.5
2015,Cancer,Connecticut,CT,1,0-64,2010 Fixed,Metropolitan,"1,654","2,875,426","1,643",53,3.2
2015,Cancer,Connecticut,CT,1,0-64,2010 Fixed,Nonmetropolitan,116,"148,654",104,12,10.3
2015,Cancer,Connecticut,CT,1,0-64,Floating,All,"1,770","3,024,080","1,622",148,8.4
2015,Cancer,Connecticut,CT,1,0-64,Floating,Metropolitan,"1,654","2,875,426","1,525",129,7.8
2015,Cancer,Connecticut,CT,1,0-64,Floating,Nonmetropolitan,116,"148,654",97,19,16.4
2015,Cancer,Connecticut,CT,1,0-69,2005 Fixed,All,"2,595","3,206,648","2,797",6,0.2
2015,Cancer,Connecticut,CT,1,0-69,2005 Fixed,Metropolitan,"2,427","3,046,141","2,625",8,0.3
2015,Cancer,Connecticut,CT,1,0-69,2005 Fixed,Nonmetropolitan,168,"160,507",171,12,7.1
2015,Cancer,Connecticut,CT,1,0-69,2010 Fixed,All,"2,595","3,206,648","2,514",102,3.9
2015,Cancer,Connecticut,CT,1,0-69,2010 Fixed,Metropolitan,"2,427","3,046,141","2,360",89,3.7
2015,Cancer,Connecticut,CT,1,0-69,2010 Fixed,Nonmetropolitan,168,"160,507",154,15,8.9
2015,Cancer,Connecticut,CT,1,0-69,Floating,All,"2,595","3,206,648","2,444",151,5.8
2015,Cancer,Connecticut,CT,1,0-69,Floating,Metropolitan,"2,427","3,046,141","2,294",133,5.5
2015,Cancer,Connecticut,CT,1,0-69,Floating,Nonmetropolitan,168,"160,507",150,19,11.3
2015,Cancer,Connecticut,CT,1,0-74,2005 Fixed,All,"3,468","3,338,810","3,735",2,0.1
2015,Cancer,Connecticut,CT,1,0-74,2005 Fixed,Metropolitan,"3,254","3,169,839","3,503",2,0.1
2015,Cancer,Connecticut,CT,1,0-74,2005 Fixed,Nonmetropolitan,214,"168,971",232,6,2.8
2015,Cancer,Connecticut,CT,1,0-74,2010 Fixed,All,"3,468","3,338,810","3,410",97,2.8
2015,Cancer,Connecticut,CT,1,0-74,2010 Fixed,Metropolitan,"3,254","3,169,839","3,199",98,3
2015,Cancer,Connecticut,CT,1,0-74,2010 Fixed,Nonmetropolitan,214,"168,971",212,12,5.6
2015,Cancer,Connecticut,CT,1,0-74,Floating,All,"3,468","3,338,810","3,135",333,9.6
2015,Cancer,Connecticut,CT,1,0-74,Floating,Metropolitan,"3,254","3,169,839","2,941",313,9.6
2015,Cancer,Connecticut,CT,1,0-74,Floating,Nonmetropolitan,214,"168,971",195,20,9.3
2015,Cancer,Connecticut,CT,1,0-79,2005 Fixed,All,"4,358","3,429,823","4,677",6,0.1
2015,Cancer,Connecticut,CT,1,0-79,2005 Fixed,Metropolitan,"4,100","3,255,233","4,386",8,0.2
2015,Cancer,Connecticut,CT,1,0-79,2005 Fixed,Nonmetropolitan,258,"174,590",290,12,4.7
2015,Cancer,Connecticut,CT,1,0-79,2010 Fixed,All,"4,358","3,429,823","4,224",155,3.6
2015,Cancer,Connecticut,CT,1,0-79,2010 Fixed,Metropolitan,"4,100","3,255,233","3,962",160,3.9
2015,Cancer,Connecticut,CT,1,0-79,2010 Fixed,Nonmetropolitan,258,"174,590",262,15,5.8
2015,Cancer,Connecticut,CT,1,0-79,Floating,All,"4,358","3,429,823","3,996",362,8.3
2015,Cancer,Connecticut,CT,1,0-79,Floating,Metropolitan,"4,100","3,255,233","3,748",352,8.6
2015,Cancer,Connecticut,CT,1,0-79,Floating,Nonmetropolitan,258,"174,590",248,19,7.4
2015,Cancer,Connecticut,CT,1,0-84,2005 Fixed,All,"5,245","3,500,762","5,442",71,1.4
2015,Cancer,Connecticut,CT,1,0-84,2005 Fixed,Metropolitan,"4,936","3,322,133","5,109",78,1.6
2015,Cancer,Connecticut,CT,1,0-84,2005 Fixed,Nonmetropolitan,309,"178,629",334,6,1.9
2015,Cancer,Connecticut,CT,1,0-84,2010 Fixed,Metropolitan,"4,936","3,322,133","4,761",218,4.4
2015,Cancer,Connecticut,CT,1,0-84,2010 Fixed,Nonmetropolitan,309,"178,629",311,12,3.9
2015,Cancer,Connecticut,CT,1,0-84,Floating,All,"5,245","3,500,762","4,725",520,9.9
2015,Cancer,Connecticut,CT,1,0-84,Floating,Metropolitan,"4,936","3,322,133","4,436",500,10.1
2015,Cancer,Connecticut,CT,1,0-84,Floating,Nonmetropolitan,309,"178,629",289,20,6.5
2015,Cancer,Delaware,DE,3,0-49,2005 Fixed,All,78,"589,714",80,5,6.4
2015,Cancer,Delaware,DE,3,0-49,2005 Fixed,Metropolitan,78,"589,714",80,5,6.4
2015,Cancer,Delaware,DE,3,0-49,2005 Fixed,Nonmetropolitan,,,,,
2015,Cancer,Delaware,DE,3,0-49,2010 Fixed,All,78,"589,714",74,8,10.3
2015,Cancer,Delaware,DE,3,0-49,2010 Fixed,Metropolitan,78,"589,714",74,8,10.3
2015,Cancer,Delaware,DE,3,0-49,2010 Fixed,Nonmetropolitan,,,,,
2015,Cancer,Delaware,DE,3,0-49,Floating,All,78,"589,714",65,17,21.8
2015,Cancer,Delaware,DE,3,0-49,Floating,Metropolitan,78,"589,714",65,17,21.8
